3440.0	1188	1188
3441.0	1262	1262
3442.0	1263	1263
3443.0	1247	1247
3444.0	1260	1260
3445.0	1284	1284
3446.0	1261	1261
3447.0	1277	1277
3448.0	1270	1270
3449.0	1292	1292
3450.0	1278	1278
3451.0	1239	1239
3452.0	1201	1201
3453.0	1208	1208
3454.0	1258	1258
3455.0	1268	1268
3456.0	1225	1225
3457.0	1308	1308
3458.0	1283	1283
3459.0	1252	1252
3460.0	1272	1272
3461.0	1264	1264
3462.0	1231	1231
3463.0	1244	1244
3464.0	1236	1236
3465.0	1228	1228
3466.0	1244	1244
3467.0	1228	1228
3468.0	1227	1227
3469.0	1308	1308
3470.0	1316	1316
3471.0	1332	1332
3472.0	1400	1400
3473.0	1352	1352
3474.0	1328	1328
3475.0	1275	1275
3476.0	1248	1248
3477.0	1239	1239
3478.0	1236	1236
3479.0	1232	1232
3480.0	1214	1214
3481.0	1220	1220
3482.0	1259	1259
3483.0	1270	1270
3484.0	1265	1265
3485.0	1255	1255
3486.0	1236	1236
3487.0	1252	1252
3488.0	1230	1230
3489.0	1223	1223
3490.0	1255	1255
3491.0	1253	1253
3492.0	1285	1285
3493.0	1244	1244
3494.0	1254	1254
3495.0	1250	1250
3496.0	1262	1262
3497.0	1235	1235
3498.0	1230	1230
3499.0	1266	1266
3500.0	1238	1238
3501.0	1235	1235
3502.0	1246	1246
3503.0	1218	1218
3504.0	1279	1279
3505.0	1252	1252
3506.0	1308	1308
3507.0	1278	1278
3508.0	1257	1257
3509.0	1297	1297
3510.0	1332	1332
3511.0	1367	1367
3512.0	1361	1361
3513.0	1326	1326
3514.0	1284	1284
3515.0	1294	1294
3516.0	1220	1220
3517.0	1283	1283
3518.0	1251	1251
3519.0	1292	1292
3520.0	1256	1256
3521.0	1259	1259
3522.0	1228	1228
3523.0	1240	1240
3524.0	1223	1223
3525.0	1284	1284
3526.0	1265	1265
3527.0	1249	1249
3528.0	1272	1272
3529.0	1258	1258
3530.0	1264	1264
3531.0	1276	1276
3532.0	1271	1271
3533.0	1259	1259
3534.0	1228	1228
3535.0	1258	1258
3536.0	1264	1264
3537.0	1215	1215
3538.0	1206	1206
3539.0	1272	1272
3540.0	1254	1254
3541.0	1268	1268
3542.0	1232	1232
3543.0	1270	1270
3544.0	1249	1249
3545.0	1236	1236
3546.0	1236	1236
3547.0	1206	1206
3548.0	1219	1219
3549.0	1300	1300
3550.0	1347	1347
3551.0	1354	1354
3552.0	1308	1308
3553.0	1256	1256
3554.0	1300	1300
3555.0	1284	1284
3556.0	1304	1304
3557.0	1278	1278
3558.0	1238	1238
3559.0	1242	1242
3560.0	1252	1252
3561.0	1230	1230
3562.0	1244	1244
3563.0	1236	1236
3564.0	1270	1270
3565.0	1269	1269
3566.0	1275	1275
3567.0	1271	1271
3568.0	1238	1238
3569.0	1243	1243
3570.0	1256	1256
3571.0	1200	1200
3572.0	1246	1246
3573.0	1240	1240
3574.0	1207	1207
3575.0	1238	1238
3576.0	1262	1262
3577.0	1215	1215
3578.0	1207	1207
3579.0	1207	1207
3580.0	1236	1236
3581.0	1196	1196
3582.0	1215	1215
3583.0	1222	1222
3584.0	1231	1231
3585.0	1268	1268
3586.0	1270	1270
3587.0	1268	1268
3588.0	1277	1277
3589.0	1294	1294
3590.0	1336	1336
3591.0	1340	1340
3592.0	1364	1364
3593.0	1400	1400
3594.0	1334	1334
3595.0	1308	1308
3596.0	1336	1336
3597.0	1294	1294
3598.0	1273	1273
3599.0	1220	1220
3600.0	1225	1225
3601.0	1272	1272
3602.0	1284	1284
3603.0	1278	1278
3604.0	1262	1262
3605.0	1238	1238
3606.0	1247	1247
3607.0	1273	1273
3608.0	1234	1234
3609.0	1232	1232
3610.0	1212	1212
3611.0	1212	1212
3612.0	1227	1227
3613.0	1256	1256
3614.0	1260	1260
3615.0	1246	1246
3616.0	1237	1237
3617.0	1212	1212
3618.0	1236	1236
3619.0	1247	1247
3620.0	1235	1235
3621.0	1220	1220
3622.0	1218	1218
3623.0	1282	1282
3624.0	1246	1246
3625.0	1250	1250
3626.0	1288	1288
3627.0	1268	1268
3628.0	1286	1286
3629.0	1292	1292
3630.0	1320	1320
3631.0	1354	1354
3632.0	1360	1360
3633.0	1364	1364
3634.0	1366	1366
3635.0	1340	1340
3636.0	1338	1338
3637.0	1270	1270
3638.0	1265	1265
3639.0	1236	1236
3640.0	1300	1300
3641.0	1287	1287
3642.0	1284	1284
3643.0	1276	1276
3644.0	1268	1268
3645.0	1257	1257
3646.0	1288	1288
3647.0	1277	1277
3648.0	1252	1252
3649.0	1236	1236
3650.0	1221	1221
3651.0	1268	1268
3652.0	1278	1278
3653.0	1268	1268
3654.0	1239	1239
3655.0	1255	1255
3656.0	1220	1220
3657.0	1254	1254
3658.0	1264	1264
3659.0	1262	1262
3660.0	1266	1266
3661.0	1278	1278
3662.0	1247	1247
3663.0	1240	1240
3664.0	1236	1236
3665.0	1239	1239
3666.0	1294	1294
3667.0	1280	1280
3668.0	1325	1325
3669.0	1308	1308
3670.0	1373	1373
3671.0	1329	1329
3672.0	1302	1302
3673.0	1291	1291
3674.0	1244	1244
3675.0	1223	1223
3676.0	1213	1213
3677.0	1208	1208
3678.0	1222	1222
3679.0	1191	1191
3680.0	1245	1245
3681.0	1250	1250
3682.0	1252	1252
3683.0	1268	1268
3684.0	1252	1252
3685.0	1246	1246
3686.0	1261	1261
3687.0	1306	1306
3688.0	1284	1284
3689.0	1264	1264
3690.0	1302	1302
3691.0	1288	1288
3692.0	1255	1255
3693.0	1254	1254
3694.0	1237	1237
3695.0	1236	1236
3696.0	1204	1204
3697.0	1236	1236
3698.0	1246	1246
3699.0	1255	1255
3700.0	1255	1255
3701.0	1254	1254
3702.0	1264	1264
3703.0	1328	1328
3704.0	1306	1306
3705.0	1324	1324
3706.0	1356	1356
3707.0	1338	1338
3708.0	1328	1328
3709.0	1301	1301
3710.0	1300	1300
3711.0	1286	1286
3712.0	1266	1266
3713.0	1287	1287
3714.0	1244	1244
3715.0	1216	1216
3716.0	1270	1270
3717.0	1261	1261
3718.0	1298	1298
3719.0	1292	1292
3720.0	1280	1280
3721.0	1260	1260
3722.0	1223	1223
3723.0	1256	1256
3724.0	1256	1256
3725.0	1298	1298
3726.0	1261	1261
3727.0	1271	1271
3728.0	1233	1233
3729.0	1212	1212
3730.0	1200	1200
3731.0	1276	1276
3732.0	1244	1244
3733.0	1244	1244
3734.0	1278	1278
3735.0	1264	1264
3736.0	1222	1222
3737.0	1284	1284
3738.0	1249	1249
3739.0	1296	1296
3740.0	1332	1332
3741.0	1347	1347
3742.0	1330	1330
3743.0	1296	1296
3744.0	1348	1348
3745.0	1347	1347
3746.0	1336	1336
3747.0	1296	1296
3748.0	1307	1307
3749.0	1269	1269
3750.0	1259	1259
3751.0	1246	1246
3752.0	1222	1222
3753.0	1238	1238
3754.0	1268	1268
3755.0	1253	1253
3756.0	1271	1271
3757.0	1266	1266
3758.0	1252	1252
3759.0	1250	1250
3760.0	1246	1246
3761.0	1293	1293
3762.0	1249	1249
3763.0	1272	1272
3764.0	1260	1260
3765.0	1266	1266
3766.0	1244	1244
3767.0	1255	1255
3768.0	1236	1236
3769.0	1208	1208
3770.0	1245	1245
3771.0	1284	1284
3772.0	1268	1268
3773.0	1289	1289
3774.0	1294	1294
3775.0	1272	1272
3776.0	1252	1252
3777.0	1214	1214
3778.0	1308	1308
3779.0	1334	1334
3780.0	1341	1341
3781.0	1352	1352
3782.0	1361	1361
3783.0	1343	1343
3784.0	1284	1284
3785.0	1294	1294
3786.0	1268	1268
3787.0	1246	1246
3788.0	1254	1254
3789.0	1276	1276
3790.0	1244	1244
3791.0	1213	1213
3792.0	1252	1252
3793.0	1292	1292
3794.0	1272	1272
3795.0	1307	1307
3796.0	1286	1286
3797.0	1268	1268
3798.0	1269	1269
3799.0	1252	1252
3800.0	1255	1255
3801.0	1191	1191
3802.0	1247	1247
3803.0	1260	1260
3804.0	1245	1245
3805.0	1245	1245
3806.0	1224	1224
3807.0	1255	1255
3808.0	1220	1220
3809.0	1229	1229
3810.0	1221	1221
3811.0	1232	1232
3812.0	1238	1238
3813.0	1238	1238
3814.0	1232	1232
3815.0	1271	1271
3816.0	1254	1254
3817.0	1300	1300
3818.0	1263	1263
3819.0	1276	1276
3820.0	1268	1268
3821.0	1325	1325
3822.0	1372	1372
3823.0	1366	1366
3824.0	1349	1349
3825.0	1348	1348
3826.0	1292	1292
3827.0	1270	1270
3828.0	1258	1258
3829.0	1261	1261
3830.0	1260	1260
3831.0	1257	1257
3832.0	1268	1268
3833.0	1292	1292
3834.0	1270	1270
3835.0	1248	1248
3836.0	1233	1233
3837.0	1256	1256
3838.0	1245	1245
3839.0	1222	1222
3840.0	1292	1292
3841.0	1271	1271
3842.0	1271	1271
3843.0	1271	1271
3844.0	1260	1260
3845.0	1236	1236
3846.0	1277	1277
3847.0	1223	1223
3848.0	1252	1252
3849.0	1236	1236
3850.0	1238	1238
3851.0	1261	1261
3852.0	1266	1266
3853.0	1254	1254
3854.0	1270	1270
3855.0	1252	1252
3856.0	1214	1214
3857.0	1229	1229
3858.0	1247	1247
3859.0	1255	1255
3860.0	1277	1277
3861.0	1304	1304
3862.0	1302	1302
3863.0	1344	1344
3864.0	1388	1388
3865.0	1345	1345
3866.0	1300	1300
3867.0	1276	1276
3868.0	1279	1279
3869.0	1264	1264
3870.0	1243	1243
3871.0	1240	1240
3872.0	1244	1244
3873.0	1255	1255
3874.0	1270	1270
3875.0	1299	1299
3876.0	1276	1276
3877.0	1286	1286
3878.0	1261	1261
3879.0	1261	1261
3880.0	1236	1236
3881.0	1256	1256
3882.0	1244	1244
3883.0	1277	1277
3884.0	1304	1304
3885.0	1288	1288
3886.0	1239	1239
3887.0	1223	1223
3888.0	1224	1224
3889.0	1227	1227
3890.0	1228	1228
3891.0	1222	1222
3892.0	1276	1276
3893.0	1262	1262
3894.0	1287	1287
3895.0	1256	1256
3896.0	1223	1223
3897.0	1236	1236
3898.0	1233	1233
3899.0	1238	1238
3900.0	1258	1258
3901.0	1232	1232
3902.0	1268	1268
3903.0	1264	1264
3904.0	1279	1279
3905.0	1306	1306
3906.0	1340	1340
3907.0	1333	1333
3908.0	1311	1311
3909.0	1308	1308
3910.0	1271	1271
3911.0	1254	1254
3912.0	1256	1256
3913.0	1269	1269
3914.0	1259	1259
3915.0	1300	1300
3916.0	1264	1264
3917.0	1264	1264
3918.0	1288	1288
3919.0	1276	1276
3920.0	1247	1247
3921.0	1284	1284
3922.0	1267	1267
3923.0	1255	1255
3924.0	1237	1237
3925.0	1236	1236
3926.0	1229	1229
3927.0	1228	1228
3928.0	1250	1250
3929.0	1222	1222
3930.0	1239	1239
3931.0	1232	1232
3932.0	1271	1271
3933.0	1254	1254
3934.0	1232	1232
3935.0	1264	1264
3936.0	1220	1220
3937.0	1207	1207
3938.0	1198	1198
3939.0	1220	1220
3940.0	1228	1228
3941.0	1223	1223
3942.0	1296	1296
3943.0	1260	1260
3944.0	1252	1252
3945.0	1255	1255
3946.0	1252	1252
3947.0	1270	1270
3948.0	1284	1284
3949.0	1336	1336
3950.0	1370	1370
3951.0	1301	1301
3952.0	1336	1336
3953.0	1296	1296
3954.0	1293	1293
3955.0	1247	1247
3956.0	1254	1254
3957.0	1287	1287
3958.0	1303	1303
3959.0	1292	1292
3960.0	1302	1302
3961.0	1263	1263
3962.0	1246	1246
3963.0	1232	1232
3964.0	1248	1248
3965.0	1212	1212
3966.0	1236	1236
3967.0	1285	1285
3968.0	1280	1280
3969.0	1232	1232
3970.0	1255	1255
3971.0	1248	1248
3972.0	1270	1270
3973.0	1260	1260
3974.0	1236	1236
3975.0	1236	1236
3976.0	1266	1266
3977.0	1230	1230
3978.0	1217	1217
3979.0	1228	1228
3980.0	1260	1260
3981.0	1284	1284
3982.0	1280	1280
3983.0	1264	1264
3984.0	1272	1272
3985.0	1184	1184
3986.0	1222	1222
3987.0	1288	1288
3988.0	1256	1256
3989.0	1293	1293
3990.0	1305	1305
3991.0	1301	1301
3992.0	1301	1301
3993.0	1328	1328
3994.0	1300	1300
3995.0	1300	1300
3996.0	1300	1300
3997.0	1248	1248
3998.0	1256	1256
3999.0	1236	1236
4000.0	1240	1240
4001.0	1252	1252
4002.0	1244	1244
4003.0	1279	1279
4004.0	1247	1247
4005.0	1255	1255
4006.0	1262	1262
4007.0	1253	1253
4008.0	1252	1252
4009.0	1244	1244
4010.0	1225	1225
4011.0	1251	1251
4012.0	1242	1242
4013.0	1266	1266
4014.0	1294	1294
4015.0	1269	1269
4016.0	1215	1215
4017.0	1260	1260
4018.0	1230	1230
4019.0	1274	1274
4020.0	1284	1284
4021.0	1292	1292
4022.0	1244	1244
4023.0	1222	1222
4024.0	1220	1220
4025.0	1256	1256
4026.0	1210	1210
4027.0	1215	1215
4028.0	1232	1232
4029.0	1236	1236
4030.0	1265	1265
4031.0	1309	1309
4032.0	1324	1324
4033.0	1284	1284
4034.0	1341	1341
4035.0	1294	1294
4036.0	1310	1310
4037.0	1309	1309
4038.0	1278	1278
4039.0	1252	1252
4040.0	1251	1251
4041.0	1216	1216
4042.0	1244	1244
4043.0	1258	1258
4044.0	1232	1232
4045.0	1254	1254
4046.0	1278	1278
4047.0	1279	1279
4048.0	1228	1228
4049.0	1232	1232
4050.0	1224	1224
4051.0	1212	1212
4052.0	1254	1254
4053.0	1236	1236
4054.0	1268	1268
4055.0	1245	1245
4056.0	1238	1238
4057.0	1228	1228
4058.0	1254	1254
4059.0	1237	1237
4060.0	1204	1204
4061.0	1217	1217
4062.0	1222	1222
4063.0	1272	1272
4064.0	1246	1246
4065.0	1256	1256
4066.0	1253	1253
4067.0	1253	1253
4068.0	1244	1244
4069.0	1230	1230
4070.0	1232	1232
4071.0	1288	1288
4072.0	1244	1244
4073.0	1308	1308
4074.0	1344	1344
4075.0	1344	1344
4076.0	1326	1326
4077.0	1315	1315
4078.0	1324	1324
4079.0	1302	1302
4080.0	1304	1304
4081.0	1253	1253
4082.0	1251	1251
4083.0	1252	1252
4084.0	1236	1236
4085.0	1196	1196
4086.0	1216	1216
4087.0	1246	1246
4088.0	1289	1289
4089.0	1290	1290
4090.0	1281	1281
4091.0	1266	1266
4092.0	1260	1260
4093.0	1212	1212
4094.0	1258	1258
4095.0	1268	1268
4096.0	1232	1232
4097.0	1286	1286
4098.0	1265	1265
4099.0	1287	1287
4100.0	1256	1256
4101.0	1269	1269
4102.0	1248	1248
4103.0	1228	1228
4104.0	1244	1244
4105.0	1246	1246
4106.0	1238	1238
4107.0	1223	1223
4108.0	1223	1223
4109.0	1250	1250
4110.0	1255	1255
4111.0	1268	1268
4112.0	1311	1311
4113.0	1296	1296
4114.0	1317	1317
4115.0	1301	1301
4116.0	1303	1303
4117.0	1286	1286
4118.0	1245	1245
4119.0	1266	1266
4120.0	1286	1286
4121.0	1272	1272
4122.0	1254	1254
4123.0	1245	1245
4124.0	1188	1188
4125.0	1284	1284
4126.0	1296	1296
4127.0	1276	1276
4128.0	1270	1270
4129.0	1291	1291
4130.0	1252	1252
4131.0	1232	1232
4132.0	1235	1235
4133.0	1204	1204
4134.0	1264	1264
4135.0	1277	1277
4136.0	1260	1260
4137.0	1262	1262
4138.0	1276	1276
4139.0	1274	1274
4140.0	1246	1246
4141.0	1227	1227
4142.0	1183	1183
4143.0	1207	1207
4144.0	1239	1239
4145.0	1220	1220
4146.0	1253	1253
4147.0	1266	1266
4148.0	1284	1284
4149.0	1310	1310
4150.0	1293	1293
4151.0	1302	1302
4152.0	1334	1334
4153.0	1343	1343
4154.0	1314	1314
4155.0	1266	1266
4156.0	1274	1274
4157.0	1269	1269
4158.0	1296	1296
4159.0	1230	1230
4160.0	1208	1208
4161.0	1204	1204
4162.0	1247	1247
4163.0	1261	1261
4164.0	1262	1262
4165.0	1282	1282
4166.0	1264	1264
4167.0	1232	1232
4168.0	1244	1244
4169.0	1220	1220
4170.0	1291	1291
4171.0	1244	1244
4172.0	1212	1212
4173.0	1251	1251
4174.0	1272	1272
4175.0	1239	1239
4176.0	1300	1300
4177.0	1260	1260
4178.0	1284	1284
4179.0	1244	1244
4180.0	1261	1261
4181.0	1278	1278
4182.0	1261	1261
4183.0	1271	1271
4184.0	1284	1284
4185.0	1336	1336
4186.0	1331	1331
4187.0	1332	1332
4188.0	1340	1340
4189.0	1272	1272
4190.0	1270	1270
4191.0	1236	1236
4192.0	1232	1232
4193.0	1229	1229
4194.0	1232	1232
4195.0	1262	1262
4196.0	1302	1302
4197.0	1244	1244
4198.0	1252	1252
4199.0	1276	1276
4200.0	1255	1255
4201.0	1265	1265
4202.0	1236	1236
4203.0	1192	1192
4204.0	1244	1244
4205.0	1255	1255
4206.0	1255	1255
4207.0	1264	1264
4208.0	1204	1204
4209.0	1248	1248
4210.0	1238	1238
4211.0	1232	1232
4212.0	1212	1212
4213.0	1228	1228
4214.0	1269	1269
4215.0	1291	1291
4216.0	1276	1276
4217.0	1288	1288
4218.0	1240	1240
4219.0	1315	1315
4220.0	1286	1286
4221.0	1347	1347
4222.0	1366	1366
4223.0	1336	1336
4224.0	1319	1319
4225.0	1280	1280
4226.0	1300	1300
4227.0	1254	1254
4228.0	1234	1234
4229.0	1264	1264
4230.0	1283	1283
4231.0	1295	1295
4232.0	1300	1300
4233.0	1255	1255
4234.0	1310	1310
4235.0	1262	1262
4236.0	1264	1264
4237.0	1255	1255
4238.0	1204	1204
4239.0	1232	1232
4240.0	1270	1270
4241.0	1254	1254
4242.0	1294	1294
4243.0	1282	1282
4244.0	1269	1269
4245.0	1261	1261
4246.0	1252	1252
4247.0	1239	1239
4248.0	1255	1255
4249.0	1245	1245
4250.0	1226	1226
4251.0	1248	1248
4252.0	1206	1206
4253.0	1272	1272
4254.0	1280	1280
4255.0	1273	1273
4256.0	1270	1270
4257.0	1255	1255
4258.0	1262	1262
4259.0	1264	1264
4260.0	1311	1311
4261.0	1308	1308
4262.0	1335	1335
4263.0	1373	1373
4264.0	1324	1324
4265.0	1280	1280
4266.0	1254	1254
4267.0	1292	1292
4268.0	1268	1268
4269.0	1276	1276
4270.0	1242	1242
4271.0	1196	1196
4272.0	1214	1214
4273.0	1275	1275
4274.0	1256	1256
4275.0	1281	1281
4276.0	1262	1262
4277.0	1302	1302
4278.0	1238	1238
4279.0	1226	1226
4280.0	1256	1256
4281.0	1220	1220
4282.0	1206	1206
4283.0	1267	1267
4284.0	1280	1280
4285.0	1247	1247
4286.0	1244	1244
4287.0	1254	1254
4288.0	1230	1230
4289.0	1213	1213
4290.0	1228	1228
4291.0	1221	1221
4292.0	1247	1247
4293.0	1269	1269
4294.0	1282	1282
4295.0	1276	1276
4296.0	1270	1270
4297.0	1276	1276
4298.0	1264	1264
4299.0	1330	1330
4300.0	1332	1332
4301.0	1328	1328
4302.0	1325	1325
4303.0	1279	1279
4304.0	1308	1308
4305.0	1260	1260
4306.0	1277	1277
4307.0	1300	1300
4308.0	1246	1246
4309.0	1202	1202
4310.0	1250	1250
4311.0	1224	1224
4312.0	1270	1270
4313.0	1288	1288
4314.0	1247	1247
4315.0	1268	1268
4316.0	1296	1296
4317.0	1277	1277
4318.0	1264	1264
4319.0	1270	1270
4320.0	1224	1224
4321.0	1200	1200
4322.0	1196	1196
4323.0	1302	1302
4324.0	1214	1214
4325.0	1255	1255
4326.0	1232	1232
4327.0	1259	1259
4328.0	1229	1229
4329.0	1220	1220
4330.0	1264	1264
4331.0	1260	1260
4332.0	1263	1263
4333.0	1239	1239
4334.0	1247	1247
4335.0	1222	1222
4336.0	1232	1232
4337.0	1271	1271
4338.0	1274	1274
4339.0	1356	1356
4340.0	1318	1318
4341.0	1332	1332
4342.0	1358	1358
4343.0	1300	1300
4344.0	1280	1280
4345.0	1272	1272
4346.0	1244	1244
4347.0	1268	1268
4348.0	1264	1264
4349.0	1252	1252
4350.0	1252	1252
4351.0	1282	1282
4352.0	1308	1308
4353.0	1271	1271
4354.0	1252	1252
4355.0	1236	1236
4356.0	1236	1236
4357.0	1248	1248
4358.0	1207	1207
4359.0	1285	1285
4360.0	1279	1279
4361.0	1292	1292
4362.0	1254	1254
4363.0	1306	1306
4364.0	1288	1288
4365.0	1268	1268
4366.0	1220	1220
4367.0	1232	1232
4368.0	1228	1228
4369.0	1207	1207
4370.0	1245	1245
4371.0	1236	1236
4372.0	1268	1268
4373.0	1247	1247
4374.0	1248	1248
4375.0	1276	1276
4376.0	1288	1288
4377.0	1294	1294
4378.0	1350	1350
4379.0	1381	1381
4380.0	1361	1361
4381.0	1328	1328
4382.0	1292	1292
4383.0	1278	1278
4384.0	1236	1236
4385.0	1262	1262
4386.0	1264	1264
4387.0	1256	1256
4388.0	1262	1262
4389.0	1220	1220
4390.0	1222	1222
4391.0	1252	1252
4392.0	1208	1208
4393.0	1220	1220
4394.0	1294	1294
4395.0	1286	1286
4396.0	1271	1271
4397.0	1252	1252
4398.0	1251	1251
4399.0	1244	1244
4400.0	1191	1191
4401.0	1239	1239
4402.0	1260	1260
4403.0	1264	1264
4404.0	1254	1254
4405.0	1247	1247
4406.0	1247	1247
4407.0	1212	1212
4408.0	1215	1215
4409.0	1232	1232
4410.0	1221	1221
4411.0	1228	1228
4412.0	1232	1232
4413.0	1243	1243
4414.0	1270	1270
4415.0	1278	1278
4416.0	1309	1309
4417.0	1319	1319
4418.0	1316	1316
4419.0	1390	1390
4420.0	1364	1364
4421.0	1329	1329
4422.0	1307	1307
4423.0	1245	1245
4424.0	1216	1216
4425.0	1208	1208
4426.0	1217	1217
4427.0	1268	1268
4428.0	1214	1214
4429.0	1236	1236
4430.0	1256	1256
4431.0	1264	1264
4432.0	1272	1272
4433.0	1300	1300
4434.0	1252	1252
4435.0	1280	1280
4436.0	1294	1294
4437.0	1254	1254
4438.0	1262	1262
4439.0	1244	1244
4440.0	1236	1236
4441.0	1220	1220
4442.0	1215	1215
4443.0	1232	1232
4444.0	1221	1221
4445.0	1268	1268
4446.0	1276	1276
4447.0	1264	1264
4448.0	1290	1290
4449.0	1269	1269
4450.0	1252	1252
4451.0	1262	1262
4452.0	1262	1262
4453.0	1224	1224
4454.0	1259	1259
4455.0	1340	1340
4456.0	1402	1402
4457.0	1316	1316
4458.0	1319	1319
4459.0	1245	1245
4460.0	1300	1300
4461.0	1292	1292
4462.0	1279	1279
4463.0	1236	1236
4464.0	1272	1272
4465.0	1260	1260
4466.0	1265	1265
4467.0	1258	1258
4468.0	1213	1213
4469.0	1278	1278
4470.0	1244	1244
4471.0	1264	1264
4472.0	1268	1268
4473.0	1286	1286
4474.0	1300	1300
4475.0	1267	1267
4476.0	1242	1242
4477.0	1236	1236
4478.0	1264	1264
4479.0	1250	1250
4480.0	1240	1240
4481.0	1212	1212
4482.0	1204	1204
4483.0	1205	1205
4484.0	1274	1274
4485.0	1275	1275
4486.0	1276	1276
4487.0	1257	1257
4488.0	1272	1272
4489.0	1270	1270
4490.0	1254	1254
4491.0	1308	1308
4492.0	1348	1348
4493.0	1380	1380
4494.0	1360	1360
4495.0	1380	1380
4496.0	1296	1296
4497.0	1300	1300
4498.0	1260	1260
4499.0	1213	1213
4500.0	1267	1267
4501.0	1310	1310
4502.0	1278	1278
4503.0	1256	1256
4504.0	1245	1245
4505.0	1236	1236
4506.0	1244	1244
4507.0	1248	1248
4508.0	1230	1230
4509.0	1258	1258
4510.0	1243	1243
4511.0	1262	1262
4512.0	1270	1270
4513.0	1254	1254
4514.0	1300	1300
4515.0	1296	1296
4516.0	1252	1252
4517.0	1259	1259
4518.0	1224	1224
4519.0	1264	1264
4520.0	1284	1284
4521.0	1232	1232
4522.0	1227	1227
4523.0	1212	1212
4524.0	1204	1204
4525.0	1214	1214
4526.0	1264	1264
4527.0	1287	1287
4528.0	1347	1347
4529.0	1350	1350
4530.0	1362	1362
4531.0	1358	1358
4532.0	1292	1292
4533.0	1282	1282
4534.0	1302	1302
4535.0	1304	1304
4536.0	1278	1278
4537.0	1284	1284
4538.0	1248	1248
4539.0	1248	1248
4540.0	1221	1221
4541.0	1230	1230
4542.0	1255	1255
4543.0	1324	1324
4544.0	1271	1271
4545.0	1324	1324
4546.0	1298	1298
4547.0	1253	1253
4548.0	1226	1226
4549.0	1248	1248
4550.0	1217	1217
4551.0	1273	1273
4552.0	1278	1278
4553.0	1278	1278
4554.0	1271	1271
4555.0	1284	1284
4556.0	1316	1316
4557.0	1310	1310
4558.0	1281	1281
4559.0	1286	1286
4560.0	1252	1252
4561.0	1277	1277
4562.0	1260	1260
4563.0	1215	1215
4564.0	1232	1232
4565.0	1321	1321
4566.0	1360	1360
4567.0	1341	1341
4568.0	1364	1364
4569.0	1316	1316
4570.0	1293	1293
4571.0	1312	1312
4572.0	1276	1276
4573.0	1267	1267
4574.0	1232	1232
4575.0	1207	1207
4576.0	1244	1244
4577.0	1275	1275
4578.0	1268	1268
4579.0	1284	1284
4580.0	1266	1266
4581.0	1240	1240
4582.0	1255	1255
4583.0	1250	1250
4584.0	1254	1254
4585.0	1236	1236
4586.0	1200	1200
4587.0	1213	1213
4588.0	1212	1212
4589.0	1268	1268
4590.0	1252	1252
4591.0	1272	1272
4592.0	1262	1262
4593.0	1247	1247
4594.0	1220	1220
4595.0	1204	1204
4596.0	1219	1219
4597.0	1257	1257
4598.0	1276	1276
4599.0	1293	1293
4600.0	1288	1288
4601.0	1261	1261
4602.0	1308	1308
4603.0	1323	1323
4604.0	1340	1340
4605.0	1332	1332
4606.0	1340	1340
4607.0	1276	1276
4608.0	1224	1224
4609.0	1246	1246
4610.0	1286	1286
4611.0	1284	1284
4612.0	1281	1281
4613.0	1268	1268
4614.0	1280	1280
4615.0	1282	1282
4616.0	1284	1284
4617.0	1261	1261
4618.0	1264	1264
4619.0	1242	1242
4620.0	1239	1239
4621.0	1239	1239
4622.0	1234	1234
4623.0	1272	1272
4624.0	1268	1268
4625.0	1287	1287
4626.0	1244	1244
4627.0	1250	1250
4628.0	1274	1274
4629.0	1268	1268
4630.0	1231	1231
4631.0	1229	1229
4632.0	1217	1217
4633.0	1224	1224
4634.0	1274	1274
4635.0	1278	1278
4636.0	1270	1270
4637.0	1304	1304
4638.0	1304	1304
4639.0	1310	1310
4640.0	1328	1328
4641.0	1367	1367
4642.0	1369	1369
4643.0	1327	1327
4644.0	1332	1332
4645.0	1291	1291
4646.0	1240	1240
4647.0	1256	1256
4648.0	1214	1214
4649.0	1248	1248
4650.0	1250	1250
4651.0	1249	1249
4652.0	1292	1292
4653.0	1239	1239
4654.0	1265	1265
4655.0	1269	1269
4656.0	1259	1259
4657.0	1230	1230
4658.0	1226	1226
4659.0	1230	1230
4660.0	1236	1236
4661.0	1252	1252
4662.0	1284	1284
4663.0	1214	1214
4664.0	1304	1304
4665.0	1261	1261
4666.0	1260	1260
4667.0	1284	1284
4668.0	1253	1253
4669.0	1236	1236
4670.0	1237	1237
4671.0	1227	1227
4672.0	1199	1199
4673.0	1200	1200
4674.0	1252	1252
4675.0	1239	1239
4676.0	1296	1296
4677.0	1352	1352
4678.0	1364	1364
4679.0	1345	1345
4680.0	1320	1320
4681.0	1308	1308
4682.0	1271	1271
4683.0	1279	1279
4684.0	1308	1308
4685.0	1266	1266
4686.0	1255	1255
4687.0	1254	1254
4688.0	1215	1215
4689.0	1222	1222
4690.0	1284	1284
4691.0	1281	1281
4692.0	1290	1290
4693.0	1298	1298
4694.0	1270	1270
4695.0	1244	1244
4696.0	1235	1235
4697.0	1256	1256
4698.0	1214	1214
4699.0	1273	1273
4700.0	1238	1238
4701.0	1260	1260
4702.0	1268	1268
4703.0	1252	1252
4704.0	1231	1231
4705.0	1271	1271
4706.0	1272	1272
4707.0	1235	1235
4708.0	1217	1217
4709.0	1235	1235
4710.0	1238	1238
4711.0	1297	1297
